EG	GN	ECK	SP	WISC	CG	GI	JW	ASAP	EB	Type	Status	Len	Ori	LeftEnd	RightEnd	Cs	Syn	MN	Description	Comments	MW
EG13006	hybO	ECK2991	P69741	b2997	CG67311	g1789371	JW2965	9834	EB2828	aa	"OK; Verified[37]"	372	Counterclockwise	3143165	3144283	67.75	yghV	Hydrogenase 2	Hydrogenase 2 [Ni, Fe], small subunit, periplasmic	Verified Tat substrate: HybO has a Tat-only (Class I) 37 aa signal peptide (Tullman-Ercek, 2007). Bound HybC is co-exported. HT_Cmplx26_Mem: HyaB+HybO.	39652.01
EG13010	gpr	ECK2995	Q46851	b3001	Null	g1789375	JW2970	9848	EB2831	aa	OK	346	Clockwise	3145919	3146959	67.80	"mgrA;yghZ"	Glyceraldehyde phosphate reductase	"L-Glyceraldehyde 3-phosphate reductase, NADPH-dependent; weak methylglyoxal reductase; overexpression confers increased resistance to methylglyoxal; aldo-keto reductase"	Gpr(YghZ) is a heme binding protein, but the heme is not required for Gpr activity (Desai, 2009). AKR14 family.	38832.16
EG13013	yqhC	ECK3002	Q46855	b3010	Null	g87082197	JW5849	9884	EB2833	aa	ALT_INIT[-57]	318	Counterclockwise	3152284	3153240	67.94	Null	Systematic nomenclature	"Transcriptional activator of yqhD; aldehyde sensor"	"Mutations in yqhC conferring constitutive activation of yqhD were isolated as glyoxal-resistant mutants; YqhC was shown to bind and activate the yqhD promoter (Lee, 2010). An IS10 insertion in yqhC confers furfural resistance; YqhC is a transcriptional activator of yqhD and dkgA (Turner, 2010). AraC family."	35956.72
EG13014	yqhD	ECK3003	Q46856	b3011	Null	g1789386	JW2978	9888	EB2834	aa	OK	387	Clockwise	3153377	3154540	67.97	Null	Systematic nomenclature	"Aldehyde reductase, NADPH-dependent; protects against lipid oxidation and glyoxal toxixity; furfural reductase; contains Zn; homodimer"	"AFMB Structural Genomics target No. 57 (http://afmb.cnrs-mrs.fr/article171.html). HT_Cmplx40_Cyt: YbgI+YqhD. YqhD is induced under conditions that favor lipid oxidation; overexpression increases resistance to paraquat, hydrogen peroxide and the lipid peroxidation-derived aldehydes butanaldehyde, propanaldehyde, acrolein and malondialdehyde; yqhD mutants are senstive to paraquat and hydrogen peroxide (Perez, 2008). YqhD catalyzes the NADPH-dependent reduction of acetaldehyde, malondialdehyde, propanaldehyde, butanaldehyde and acrolein in vitro (Perez, 2008). YqhD was reported to have no aldehyde dehydrogenase activity and to have in vitro alcohol dehydrogenase activity with a preference for alcohols longer than C3 (Sulzenbacher, 2004), however these results are contradicted by Perez (2009). Mutations in yqhC conferring constitutive activation of yqhD were isolated as glyoxal-resistant mutants; YqhC was shown to bind and activate the yqhD promoter (Lee, 2010)."	42097.02
EG13019	ygiQ	ECK3007	Q46861	b4469	Null	g48994917	JW5501	174099	EB2838	aa	OK	739	Counterclockwise	3156949	3159168	68.04	ygiR	Systematic nomenclature	Function unknown, Radical SAM superfamily	Null	83477.84
EG13021	ygiS	ECK3011	Q46863	b3020	Null	g1789397	JW2988	9920	EB2839	aa	OK	535	Counterclockwise	3164133	3165740	68.20	Null	Systematic nomenclature	Putative periplasmic binding protein, function unknown	First 20 aa are predicted to be a type I signal peptide.	60693.95
EG13024	ygiV	ECK3014	Q46866	b3023	Null	g48994918	JW5502	9928	EB2842	aa	OK	160	Counterclockwise	3166771	3167253	68.25	Null	Systematic nomenclature	Represses mcbR, involved in biofilm regulation	Null	17827.26
EG13026	qseB	ECK3016	P52076	b3025	CG75090	g1789402	JW2993	9936	EB2844	aa	OK	219	Clockwise	3167850	3168509	68.28	"preA(S.T.);ygiX"	Quorum sensing E. coli	"Quorum sensing two-component response regulator; cognate to QseC sensor kinase; regulates flagella synthesis and motilty by activating transcription of flhDC"	Null	24677.59
EG13027	qseC	ECK3017	P40719	b3026	CG74963	g1789403	JW2994	9938	EB2845	aa	OK	449	Clockwise	3168506	3169855	68.29	"preB(S.t.);ygiY"	Quorum sensing E. coli	"Quorum sensing two-component sensor kinase; cognate to QseB response regulator; regulates flagella synthesis and motilty by activating transcription of flhDC; responds to AI-3 and "	Characterized in an EHEC strain, QueC has been shown to respond and bind to AI-3 and AI-3-cross signaling human hormones epinephrine and norepinephrine (Clarke, 2006).  A mutant queC confers sensitivity to pyrazinoic acid.	50281.68
EG13034	ygcF	ECK2771	P64554	b2777	Null	g1789139	JW2748	9101	EB2849	aa	OK	223	Counterclockwise	2902769	2903440	62.56	queE	Systematic nomenclature	"Function unknown, Radical SAM superfamily; may be involved in queuosine biosynthesis"	B. subtilis homolog is involved in queuosine preQ0 synthesis (Reader, 2004). Overexpression causes filamentous biofilm formation (Tenorio, 2003).  	25029.65
EG13048	ygeR	ECK2861	Q46798	b2865	Null	g87082174	JW2833	9407	EB2860	aa	ALT_INIT[-8]	251	Counterclockwise	2997158	2997913	64.60	Null	Systematic nomenclature	"Novel lipoprotein, function unknown, metalloprotease homolog; M23 family"	"NlpD, YgeR, YebA and EnvC have C-terminal LytM domains; mutating all four LytM domain genes produces a strain with a severe filamentous phenotype, similar to an amiABC triple mutant, of over 20 tmes the normal cell length and more than 70 times the normal amount of septa/cell, from 0.5 to 36 septa/cell; also similar to the amiABC mutant,  the nlpD-envC-yebA-ygeR mutant has altered morphology and delayed onset of lysis after beta-lactam antipbiotic treatment (Uehara, 2009). ygeR is a backbone gene flanking the insertion of the type three secretion system pathogenicity island ETT2. 18 kb of ETT2 has been deleted from K-12, leaving a 10 kb remnant. First 25 aa are a type II signal peptide."	26564.55
EG13067	ygfQ	ECK2880	Q46817	b4464	Null	g48994909	JW5467	174113	EB2879	aa	OK	455	Clockwise	3025143	3026510	65.20	ygfR	Systematic nomenclature	Predicted purine permease, function unknown	YgfQ belongs to a superfamily of xanthine/uracil permeases. YgfQ is 35 bp downstream of the guaD gene for guanine deaminase and it might be a guanine permease. Paralogs YgfQ and YjcD are 82% identical.	46757.98
EG13070	ygfT	ECK2882	Q46820	b2887	Null	g87082180	JW5469	9473	EB2881	aa	ALT_INIT[-5]	639	Counterclockwise	3027034	3028953	65.24	Null	Systematic nomenclature	"Putative oxidoreductase, Fe-S subunit, function unknown; aegA paralog"	AFMB Structural Genomics target No. 66 (http://afmb.cnrs-mrs.fr/article171.html).	69088.94
EG13077	yqfA	ECK2894	P67153	b2899	Null	g1789266	JW2867	9515	EB2887	aa	OK	219	Counterclockwise	3040511	3041170	65.53	Null	Systematic nomenclature	"Function unknown;  hemolysin III family HylIII; promoter binds FabR"	Null	23846.74
EG13082	csdA	ECK2806	Q46925	b2810	CG52073	g1789175	JW2781	9218	EB2891	aa	"OK; Verified[0]"	401	Clockwise	2941359	2942564	63.40	ygdJ	Cysteine, selenocysteine decomposition	Cysteine desulfurase, stimulated by CsdE	csdAE are a multicopy suppressor of iscS.	43234.18
EG13084	csdL	ECK2808	Q46927	b2812	Null	g1789177	JW2783	9223	EB2893	aa	OK	268	Counterclockwise	2943058	2943864	63.43	ygdL	Cysteine, selenocysteine decomposition	Sulfur acceptor for CsdA, binds CsdE	"CsdL binds to CsdE, linking CsdL to CsdA; CsdL accepts sulfur from the CsdA donor directly in vitro, but CsdE might act as a sulfur relay protein in vivo (Trotter, 2009). CsdL is similar to the N-terminal domains of MoeB/ThiS protein adenylation/thiocarboxylation enzymes which are E1-like, ubiquitin-activating-like proteins, but CsdL lacks the probable zinc binding site found in MoeB/ThiS family."	28561.99
EG13085	mltA	ECK2809	P0A935	b2813	CG53524	g1789179	JW2784	9228	EB2894	aa	OK	365	Counterclockwise	2944103	2945200	63.45	"mlt;ygdM"	Membrane-bound lytic transglycosylase A	"Membrane-bound lytic transglycosylase A, murein hydrolase; periplasmic OM-attached lipoprotein"	MltA cleaves the glycosidic bonds between the N-acetylmuramic acid and N-acetylglucosamine residues in murein. Unlike Slt and MltB, MltA can use peptide-free glycan as substrate. First 20 aa are a type II signal peptide. MltA forms a complex with MrcB and MipA. 	40410.61
EG13091	rppH	ECK2826	P0A776	b2830	CG65888	g1789194	JW2798	9276	EB2896	aa	OK	176	Counterclockwise	2966469	2966999	63.94	"nudH;ygdP"	RNA PyrophosPhoHydrolase	RNA pyrophosphohydrolase, destabilizes primary transcripts	Nudix hydrolase. RppH removes 5' triphosphate from primary transcripts, enhancing RNase E activity (Deana, 2008). Required for invasion of cultured mammalian cells by both E. coli K1 and S. typhimurium.  NudH also hydrolyzes Ap5A and Ap4A. Ribosome-associated protein (Jiang, 2007).	20794.84
EG13092	ygdQ	ECK2828	P67127	b2832	Null	g1789197	JW2800	9290	EB2897	aa	OK	237	Clockwise	2968442	2969155	63.98	Null	Systematic nomenclature	Inner membrane protein, UPF0053  family, function unknown	"ygdQ and eptB are negatively regulated by the mgrR sRNA (Moon, 2009). UPF0053 TerC family; TerC is involved in tellurite resistance."	26157.39
EG13093	tas	ECK2830	P0A9T4	b2834	CG57111	g1789199	JW2802	9298	EB2898	aa	OK	346	Clockwise	2969619	2970659	64.00	ygdS	Tyrosine auxotrophy suppressor	"Suppresses tyrosine requirement of tyrA14 O6 strain; probable aldo-keto reductase, NADP(H)-dependent"	The natural substrate and physiological role for Tas is unknown.  NADP(H) is found bound to the crystals, but no enzymatic activity for Tas has been demonstrated.	38499.54
EG13097	yqeF	ECK2842	Q46939	b2844	Null	g87082165	JW5453	9335	EB2900	aa	ALT_INIT[-1]	393	Counterclockwise	2982433	2983614	64.28	Null	Systematic nomenclature	Acetyl-CoA acetyltransferase homolog, function unknown	Null	41018.73
EG13098	yqeG	ECK2843	P63340	b2845	Null	g1789211	JW2813	9345	EB2901	aa	OK	409	Clockwise	2983869	2985098	64.31	Null	Systematic nomenclature	Putative amino acid:H+ symport permease, function unknown	HAAAP family. yqeG is a common core gene adjacent to the insertion site of the type III secretion system pathogenicity island ETT2. 18 kb of ETT2 has been deleted from K-12, leaving a 10 kb remnant.	45099.25
EG13102	pphB	ECK2729	P55799	b2734	CG54636	g1789090	JW2704	8980	EB2905	aa	OK	218	Clockwise	2857782	2858438	61.59	"prpB;ygbH"	Phosphoprotein phosphatase	"Ser/Thr protein phosphatase 2; signals periplasmic protein misfolding; heat shock regulon"	Null	25098.25
EG13103	ygbI	ECK2730	P52598	b2735	Null	g1789091	JW2705	8982	EB2906	aa	OK	255	Counterclockwise	2858489	2859256	61.61	Null	Systematic nomenclature	Predicted transcriptional regulator, DeoR family, function unknown	Null	27434.66
EG13104	ygbJ	ECK2731	Q46888	b2736	Null	g1789092	JW2706	8986	EB2907	aa	OK	302	Clockwise	2859452	2860360	61.63	Null	Systematic nomenclature	Function unknown	Null	30751.26
EG13106	ygbL	ECK2733	Q46890	b2738	Null	g1789094	JW2708	8994	EB2909	aa	OK	212	Clockwise	2861615	2862253	61.68	Null	Systematic nomenclature	Predicted class 2 aldolase, function unknown	Null	23222.47
EG13107	ygbM	ECK2734	Q46891	b2739	Null	g1789095	JW2709	8996	EB2910	aa	OK	258	Clockwise	2862258	2863034	61.69	Null	Systematic nomenclature	Function unknown	Null	29216.99
EG13110	ispD	ECK2742	Q46893	b2747	CG63598	g1789104	JW2717	9017	EB2913	aa	"OK; Verified[1]"	236	Counterclockwise	2869802	2870512	61.85	ygbP	Isoprenoid	"2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase; alternative nonmevalonate (DXP) pathway for terpenoid biosynthesis; essential gene"	IspD is also called 4-diphosphocytidyl-2-C-methylerythritol synthase.	25737.26
EG13120	queD	ECK2760	P65870	b2765	Null	g1789124	JW2735	9068	EB2921	aa	OK	121	Clockwise	2890236	2890601	62.29	"sscR;ygcM"	Queosine	"6-carboxy-5,6,7,8-tetrahydropterin synthase; queuosine biosynthesis"	"QueD was mistakenly identified as a 6-pyruvoyl tetrahydrobiopterin (PPH4) synthase (PTPS); the identity of the product was not confirmed (Woo, 2002). QueD synthase converts 7,8-dihydroneopterin triphosphate (H2NTP) to 6-carboxy-5,6,7,8-tetrahydropterin (CPH4) and can also make CPH4 from PPH4 or sepiapterin (McCarty, 2009). The B. subtilis queD ortholog is involved in queuosine preQ0 synthesis (Reader, 2004)."	13772.88
EG13132	znuC	ECK1859	P0A9X1	b1858	CG52886	g1788165	JW1847	6198	EB2931	aa	OK	251	Clockwise	1940686	1941441	41.83	yebM	Zn uptake	High-affinity ABC transport system for zinc	Mutations in znuC have increased motility in the presence of high [NaCl], which normally suppresses motility (Girgis, 2007). 	27867.46
EG13133	ycaL	ECK0900	P43674	b0909	Null	g87081800	JW0892	3098	EB2932	aa	ALT_INIT[-8]	254	Clockwise	959487	960251	20.68	Null	Systematic nomenclature	"Predicted metalloprotease lipoprotein, function unknown; M48 family"	Gene disruption does not cause growth defect, unpublished data, Y. Akiyama, cited in Sakoh, 2005. First 19 aa are a type II signal peptide.	26740.09
EG13134	uup	ECK0940	P43672	b0949	CG17785	g1787182	JW0932	3213	EB2933	aa	OK	635	Clockwise	1009187	1011094	21.75	"ycbH;ycbI"	UV up	"DNA-binding ATPase involved in replication; cytosolic; mutant displays an increased frequency of precise excision of transposons and defective growth of bacteriophage Mu"	"Has two ABC ATPase domains; ATPase activity is essential for function. A C-terminal domain of the protein displays predicted structural homology with the Little Finger domain of Y family DNA polymerases and is involved in DNA binding."	72066.88
EG13141	dinB	ECK0232	Q47155	b0231	CG53389	g1786425	JW0221	789	EB2935	aa	OK	351	Clockwise	250898	251953	5.41	dinP	Damage inducible	"DNA polymerase IV, capable of translesion synthesis; overexpression enhances mutagenesis; mediates targeted mutagenesis by 4-NQO; intrinsic AP lyase activity"	Part of dinB-yafNOP operon. LexA regulon. The phenotype of some dinB alleles to reduce spontaneous mutations may be due to polarity effects.	39515.92
EG13142	dinJ	ECK0227	Q47150	b0226	CG66764	g1786420	JW0216	764	EB2936	aa	OK	86	Counterclockwise	246242	246502	5.31	sosA	Damage inducible	Antitoxin of TA pair YafQ/DinJ	"Coexpression of DinJ with YafQ  blocks the growth inhibition of YafQ (Motiejunaite, 2007; Szekeres, 2007). DinJ and YafQ form a complex (Motiejunaite, 2007). LexA regulon. Weak LexA binding site has given ambiguous results."	9405.80
EG13145	fadE	ECK0222	Q47146	b0221	Null	g87081702	JW5020	743	EB2939	aa	ALT_INIT[-12]	814	Counterclockwise	240859	243303	5.19	"fadF(S.t.);yafH"	Fatty acid degradation	Medium-long-chain fatty acyl-CoA dehydrogenase	FadR regulon. Starvation inducible.	89224.44
EG13146	lpcA	ECK0223	P63224	b0222	CG546	g1786416	JW0212	751	EB2940	aa	OK	192	Clockwise	243543	244121	5.25	"gmhA;isn(H.i.);tfrA;yafI"	Lipopolysaccharide core	"Phosphoheptose isomerase; D-sedoheptulose 7-phosphate isomerase; GDP-heptose biosynthesis; T-phage resistance"	6/125 LpcA(GmhA) peptide masses from MS analysis confirm this start codon and indicate that the initial Met is not removed (Maillet, 2007).	20814.75
EG13147	yafJ	ECK0224	Q47147	b0223	Null	g1786417	JW0213	755	EB2941	aa	OK	255	Clockwise	244327	245094	5.27	Null	Systematic nomenclature	Predicted amidotransferase, function unknown	Null	28635.61
EG13149	yafL	ECK0228	Q47151	b0227	Null	g1786421	JW0217	775	EB2943	aa	OK	249	Clockwise	246712	247461	5.32	Null	Systematic nomenclature	"Predicted peptidase, C40 clan, function unknown; probable lipoprotein, Cys conserved"	First 17 aa are predicted to be a type II signal peptide. spr, nlpC, yafL and ydhO are paralogs.	28784.80
EG13153	yafP	ECK0235	Q47158	b0234	CG87056	g1786428	JW0224	801	EB2947	aa	OK	150	Clockwise	252709	253161	5.45	Null	Systematic nomenclature	"Predicted acetyltransferase; lexA regulon"	LexA regulon. dinB-yafNOP operon. The phenotype of some dinB alleles to reduce spontaneous mutations may be due to polarity effects.	17555.14
EG13154	yafQ	ECK0226	Q47149	b0225	Null	g1786419	JW0215	761	EB2948	aa	OK	92	Counterclockwise	245961	246239	5.30	Null	Systematic nomenclature	Translation inhibitor toxin of TA pair YafQ/DinJ	"YafQ is homologous to the RelE toxin, which inhibits translation as a sequence-specific mRNA endoribonuclease. Coexpression of DinJ with YafQ blocks the growth inhibitory effect of YafQ (Motiejunaite, 2007; Szekeres, 2007). YafQ overexpression does not inhibit rich media growth completely (but does block growth on M9 glycerol plates) or cause a loss in CFU, as do the other toxins (Motiejunaite, 2007). DinJ and YafQ form a complex (Motiejunaite, 2007)."	10846.62
EG13161	dsdC	ECK2360	P46068	b2364	CG833	g1788706	JW2361	7797	EB2953	aa	OK	311	Counterclockwise	2474716	2475651	53.34	Null	D-Serine deaminase	Activator of dsdA transcription	DsdC has been incorrectly noted to be D-serine permease.  Overexpression causes filamentous biofilm formation.  The dsdC-X order is reversed in different sequence entries.  LysR family.	35332.25
EG13167	gudD	ECK2781	P0AES2	b2787	Null	g1789150	JW2758	9134	EB2959	aa	"OK; Verified[1]"	446	Counterclockwise	2916067	2917407	62.85	ygcX	Glucarate dehydratase	"D-glucarate dehydratase; L-idarate dehydratase; D-glucarate, L-idarate epimerase"	Null	49141.00
EG13168	gudX	ECK2782	Q46915	b2788	Null	g1789151	JW2759	9136	EB2960	aa	OK	446	Counterclockwise	2917428	2918768	62.88	ygcY	Glucarate dehydratase	Glucarate dehydratase-related protein	Although adjacent to and highly similar in sequence to gudD, gudX does not seem to have glucarate dehydratase activity in vivo.	48849.58
EG13169	gudP	ECK2783	Q46916	b2789	Null	g1789152	JW2760	9139	EB2961	aa	OK	450	Counterclockwise	2918770	2920122	62.91	ygcZ	Glucarate dehydratase	Probable D-glucarate transporter, membrane protein	Major Facilitator Superfamily (MFS).	49142.09
